system,family,probe,classifier,threshold_mode,source_group_macro_f1,source_group_weighted_f1,normal_f1,sensor_local_f1,process_f1,fault_source_macro_f1,binary_roc_auc,binary_pr_auc,binary_f1_train_threshold,false_alarm_rate_train_threshold,probe_train_seconds,selected_threshold,notes,localization_top1,localization_top2,localization_mrr,localization_mean_rank,dataset,seed,severity,n_train_per_class,n_test_per_class,split_protocol,ae_kind,selected_lr,selected_hidden,selected_latent,best_epoch,selected_epoch_budget,best_val_loss,ae_train_seconds,device,n_calibration_train,n_calibration_val,ae_feature_infer_ms_per_window
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6356175329773258,0.7998288884225035,0.32,0.8819345661450925,0.7049180327868853,0.8333333333333333,0.87995,0.9839030555070548,0.9381818181818182,0.76,0.0270092999999178,0.1618124132704284,,0.58,0.62,0.666547619047619,3.0885714285714285,synthetic,3,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2820870328070032,0.4497551785620273,0.1841004184100418,0.5335892514395394,0.1285714285714285,0.4884672619047619,0.5190500000000001,0.9068543128956694,0.7049924357034796,0.56,0.023721800000203,0.4776761136615833,,0.58,0.62,0.666547619047619,3.0885714285714285,synthetic,3,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6549754748092923,0.8122287964211898,0.4175824175824176,0.8908554572271387,0.6564885496183206,0.8222670557577068,0.8532,0.9773136508173564,0.934487021013597,0.62,0.0253133000005618,0.2813205327606933,,0.58,0.62,0.666547619047619,3.0885714285714285,synthetic,3,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.8586561192944172,0.9186973389101049,0.723404255319149,0.9487179487179488,0.903846153846154,0.9447391688771,0.958,0.994541173596075,0.967741935483871,0.32,0.0388765000025159,0.3063284743444708,,0.58,0.62,0.666547619047619,3.0885714285714285,synthetic,3,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.8445687391765824,0.9102028750721562,0.7083333333333334,0.9430199430199432,0.8823529411764706,0.9325804820495532,0.95095,0.9934706329163336,0.9541984732824428,0.22,0.0239667999994708,0.7946037150827634,,0.58,0.62,0.666547619047619,3.0885714285714285,synthetic,3,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3450423998602267,0.5016312336584895,0.2608695652173913,0.5799256505576208,0.194331983805668,0.4511424254571243,0.6875,0.9484202914589548,0.89171974522293,0.7,0.0256475999995018,0.3276060404600692,,0.48,0.6371428571428571,0.6367278911564627,2.6885714285714286,synthetic,3,1.5,50,50,independent synthetic generation,tcn,0.001,48.0,-1.0,100.0,100.0,0.01512111723423,41.25963739999861,cuda,192.0,48.0,0.0339251754364037
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.6616781141165329,0.7862796657990967,0.4964539007092198,0.8485804416403786,0.64,0.803921568627451,0.8899500000000001,0.9849474548551704,0.906455862977602,0.3,0.025581099998817,0.3460300781907934,,0.8371428571428572,0.9257142857142856,0.9026938775510204,1.2914285714285714,synthetic,3,1.5,50,50,independent synthetic generation,usad,0.0005,256.0,64.0,100.0,100.0,0.0502834729850292,1.7097017999985835,cuda,192.0,48.0,0.0308802631575657
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4073971802040171,0.6014772588598783,0.28125,0.6985172981878089,0.2424242424242424,0.5469341523893101,0.647,0.9379609298204812,0.8808290155440415,0.64,0.0281271999992895,0.3942749999288116,,0.3685714285714285,0.42,0.4982278911564626,4.077142857142857,synthetic,3,1.5,50,50,independent synthetic generation,gru,0.001,64.0,-1.0,75.0,100.0,0.927536964416504,1.741543800002546,cuda,192.0,48.0,0.0349227192999566
statistical_flat,baseline,flat,logistic,train_f1,0.6184871377079939,0.730578515117102,0.3488372093023256,0.7866242038216561,0.72,0.8443781610686033,0.7936,0.9723396538241194,0.9142156862745098,0.86,0.0139511000015772,0.1225570598116086,,0.16,0.28,0.3575510204081633,4.648571428571429,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5819953024332586,0.7506894317113295,0.1801801801801801,0.8350364963503649,0.7307692307692307,0.8495633157359558,0.7908499999999999,0.9719212111926254,0.8846641318124208,0.8,0.0314395000023068,0.2039670046868796,,0.16,0.28,0.3575510204081633,4.648571428571429,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.7413288740518662,0.8553958770380045,0.6105263157894737,0.9124293785310734,0.7010309278350515,0.8387458006718924,0.93685,0.991564781522448,0.9509433962264152,0.34,0.0192139999999199,0.6723672606252817,,0.1342857142857142,0.2685714285714285,0.3526700680272108,4.368571428571428,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.758344361717532,0.8691687909635721,0.6075949367088608,0.9245810055865922,0.7428571428571429,0.8607067738295886,0.9473,0.9931195906447016,0.9622411693057248,0.52,0.0325107000026037,0.2715127483206735,,0.1342857142857142,0.2685714285714285,0.3526700680272108,4.368571428571428,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.7722668480031735,0.8726630493811419,0.5454545454545454,0.9228611500701264,0.8484848484848485,0.9135434228158908,0.932,0.9910605774876016,0.9507389162561576,0.52,0.037601200001518,0.2925069761198954,,0.16,0.28,0.3575510204081633,4.648571428571429,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.8132168633478716,0.8931680677731407,0.574468085106383,0.9331436699857752,0.9320388349514565,0.9609978966722847,0.9394,0.9921741466652412,0.9503722084367244,0.46,0.0355755999989924,0.2323528532277234,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6702972437398667,0.8158133669609079,0.3846153846153846,0.8885714285714286,0.7377049180327869,0.8490731386701396,0.8962,0.9862926438096296,0.9416058394160584,0.7,0.0278517000006104,0.1619702865066758,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2814071884384384,0.4297398961461461,0.1916666666666666,0.50390625,0.1486486486486486,0.4920968518761767,0.5279,0.9102787248028662,0.706060606060606,0.54,0.0234629000005952,0.4768176481694149,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6680788589068273,0.8282242484565698,0.4347826086956521,0.9082969432314412,0.6611570247933884,0.8299648336360474,0.8727000000000001,0.980409976007286,0.9356435643564356,0.6,0.0250567000002774,0.2710374778754594,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.8706625937297847,0.9266703452187104,0.7252747252747253,0.9546742209631728,0.9320388349514565,0.9609978966722847,0.9655,0.995564353673252,0.969097651421508,0.34,0.0401390000006358,0.3010188475104289,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.8674340818948661,0.9235226616762564,0.7291666666666666,0.9515669515669516,0.9215686274509804,0.9550536546997022,0.95995,0.9947615520813908,0.9581749049429658,0.22,0.0229486999996879,0.7776315443715971,,0.6142857142857143,0.6571428571428571,0.6959115646258504,2.894285714285714,synthetic,3,1.75,50,50,independent synthetic generation,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3517666604299115,0.5098481460692298,0.247787610619469,0.5888888888888889,0.2186234817813765,0.4713043478260869,0.71075,0.9529408782464251,0.8919949174078781,0.72,0.0268997999992279,0.3176793159090808,,0.4914285714285714,0.64,0.644187074829932,2.64,synthetic,3,1.75,50,50,independent synthetic generation,tcn,0.001,48.0,-1.0,100.0,100.0,0.01512111723423,80.78771280000001,cuda,192.0,48.0,0.0345712280696923
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.7025358365016809,0.8199441011585225,0.5230769230769231,0.8786482334869432,0.7058823529411765,0.8465551634187509,0.90685,0.9875930216303572,0.9194805194805196,0.32,0.027197100000194,0.3052537325927933,,0.8628571428571429,0.9428571428571428,0.9187891156462584,1.2428571428571429,synthetic,3,1.75,50,50,independent synthetic generation,usad,0.0005,256.0,64.0,100.0,100.0,0.0502834729850292,1.713765600001352,cuda,192.0,48.0,0.0318902631605803
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4293753575350515,0.633570979050962,0.3008849557522124,0.7356687898089171,0.2515723270440251,0.555946546018181,0.6531500000000001,0.939900101906186,0.8996188055908514,0.66,0.0280315000018163,0.3819577685222718,,0.3657142857142857,0.4257142857142857,0.4989523809523809,4.0685714285714285,synthetic,3,1.75,50,50,independent synthetic generation,gru,0.001,64.0,-1.0,75.0,100.0,0.927536964416504,1.6927390000018931,cuda,192.0,48.0,0.0370853508796069
statistical_flat,baseline,flat,logistic,train_f1,0.4928821688030719,0.6335551955795914,0.2971428571428571,0.7038917089678511,0.4776119402985074,0.6969001148105626,0.73505,0.9607706846578756,0.927120669056153,0.98,0.0162267000014253,0.0444296427225937,,0.1371428571428571,0.2657142857142857,0.3464965986394557,4.534285714285715,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.4807771957512843,0.6713358298047815,0.2051282051282051,0.7666151468315301,0.4705882352941176,0.688877365828364,0.7197,0.9576124249448512,0.8812260536398467,0.76,0.0332821000010881,0.240155009941354,,0.1371428571428571,0.2657142857142857,0.3464965986394557,4.534285714285715,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.5598663687746583,0.7495423918970283,0.4038461538461538,0.8443804034582133,0.4313725490196078,0.6891085333841709,0.8516,0.9774312229453308,0.9151670951156812,0.44,0.020205499997246,0.7583043495690025,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.5536275223237974,0.7423266526179612,0.3777777777777777,0.836676217765043,0.4464285714285714,0.683794466403162,0.8481000000000001,0.9767928055005366,0.9308641975308642,0.66,0.0364641000014671,0.292424882810227,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.5825206930062666,0.7558839627805146,0.3877551020408163,0.8425655976676385,0.5172413793103449,0.7300664451827242,0.8501,0.9777053346092848,0.9251870324189526,0.62,0.0374893999978667,0.3212410362927124,,0.1371428571428571,0.2657142857142857,0.3464965986394557,4.534285714285715,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6295761209019229,0.770625222348044,0.411214953271028,0.8411497730711044,0.6363636363636364,0.7920493536200741,0.85215,0.9796534980750886,0.9205548549810844,0.56,0.0381150000030174,0.2818288720444076,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5212876922899113,0.648457153974473,0.375,0.7120418848167539,0.4768211920529801,0.6874707003781604,0.79745,0.970324635662899,0.8480662983425414,0.34,0.0271978999990096,0.4208589863496464,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.290281174316262,0.4294439521924902,0.1818181818181818,0.4990253411306042,0.19,0.4816293649959721,0.54345,0.9148684605047605,0.7854137447405329,0.66,0.023700199999439,0.4761496941431954,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4495450634089915,0.5967348013561107,0.3414634146341463,0.6703296703296703,0.3368421052631579,0.592074592074592,0.75155,0.9596536355778388,0.8532608695652174,0.44,0.0255157000028702,0.4059086165298279,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.6505487784386866,0.8016114975748003,0.3956043956043956,0.8771428571428571,0.6788990825688074,0.8219848687138407,0.88895,0.9850890190027908,0.9320148331273176,0.64,0.0424604999971052,0.3234215738171651,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.6844340811097326,0.8131787073086862,0.490566037735849,0.8775510204081632,0.6851851851851852,0.8260018487303572,0.89025,0.9850975086215784,0.918848167539267,0.26,0.029240200001368,0.8297582637641344,,0.4714285714285714,0.5257142857142857,0.5829285714285714,3.5428571428571427,synthetic,4,0.75,50,50,independent synthetic generation,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3316782846240406,0.4846052297347311,0.23841059602649,0.5610687022900763,0.1955555555555555,0.4656692492652952,0.6381,0.9321806745321196,0.8464619492656876,0.64,0.027239200000622,0.3823214196985839,,0.4228571428571429,0.5657142857142857,0.5891802721088435,2.9257142857142857,synthetic,4,0.75,50,50,independent synthetic generation,tcn,0.001,48.0,-1.0,100.0,100.0,0.0173370260745286,41.02151869999943,cuda,192.0,48.0,0.0341481578927191
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4505932222787021,0.5930289567305294,0.3522727272727273,0.6642468239564429,0.3352601156069364,0.597507643484655,0.79575,0.9697534589635748,0.8425414364640884,0.38,0.0258553999992727,0.3893394667001376,,0.6657142857142857,0.8342857142857143,0.7929761904761904,1.6828571428571428,synthetic,4,0.75,50,50,independent synthetic generation,usad,0.0005,256.0,64.0,99.0,100.0,0.052792515605688,1.7875984999991488,cuda,192.0,48.0,0.0306776315802269
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3579292404825027,0.5956488003896434,0.1875,0.7145085803432137,0.1717791411042944,0.4964262508122157,0.51775,0.902347627582256,0.9029850746268656,0.82,0.029625200000737,0.4206828474430519,,0.2057142857142857,0.3,0.3840748299319728,4.631428571428572,synthetic,4,0.75,50,50,independent synthetic generation,gru,0.001,64.0,-1.0,40.0,50.0,0.9742361903190612,1.7204921999982616,cuda,192.0,48.0,0.0358121929821209
statistical_flat,baseline,flat,logistic,train_f1,0.5561521607138143,0.6781376767596771,0.3555555555555555,0.7391304347826086,0.5737704918032787,0.7549019607843137,0.7678500000000001,0.9666847696842618,0.8944723618090452,0.8,0.015663800000766,0.1742336657373524,,0.1428571428571428,0.2485714285714285,0.3390238095238095,4.722857142857142,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5474636467796713,0.6943362234921181,0.3172413793103448,0.7677725118483413,0.5573770491803278,0.7419637532102388,0.7621,0.9653062659807686,0.8688741721854305,0.54,0.0336173999967286,0.3561997803726699,,0.1428571428571428,0.2485714285714285,0.3390238095238095,4.722857142857142,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.6328678164214141,0.7826642109559387,0.5185185185185185,0.8575624082232012,0.5225225225225225,0.7356745020296422,0.8899,0.9837930923844936,0.9210866752910736,0.34,0.0208872000002884,0.78925908467959,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.6216608440292651,0.7824968566196637,0.4842105263157895,0.862914862914863,0.5178571428571429,0.7323913508884607,0.8875500000000001,0.9833928912401376,0.9391304347826088,0.54,0.0352443999981915,0.2613366432520023,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.6633043759102676,0.8027439707140506,0.4752475247524752,0.8724637681159421,0.6422018348623854,0.800407277042791,0.8829,0.9832257623719154,0.9336670838548186,0.52,0.0385010999998485,0.3106459078995517,,0.1428571428571428,0.2485714285714285,0.3390238095238095,4.722857142857142,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.7162698412698413,0.826058201058201,0.5,0.8809523809523809,0.7678571428571429,0.8735177865612649,0.8895000000000001,0.9852592582463228,0.9260204081632653,0.42,0.0338655000014114,0.3365240502751757,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5700863201356312,0.710929094921952,0.3909774436090225,0.7813504823151125,0.5379310344827586,0.7260156684789589,0.84035,0.977648446723672,0.894393741851369,0.48,0.0272052000000257,0.2909143654567047,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2850937189508783,0.421132488828465,0.1780104712041884,0.4891518737672584,0.1881188118811881,0.4785148101793909,0.5429999999999999,0.915084460959248,0.7785613540197461,0.66,0.0239150999987032,0.4747381144907927,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4949683873772891,0.6811893526293326,0.3220338983050847,0.7742998352553542,0.3885714285714285,0.6384101711719593,0.7900500000000001,0.9679531970981552,0.8976982097186701,0.62,0.0267526999996334,0.3145415317334202,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.7511768939123734,0.8581795724247324,0.5263157894736842,0.9116809116809116,0.8155339805825242,0.89887072307433,0.92705,0.9906447358012151,0.9440993788819876,0.5,0.0409792999998899,0.3055473378316211,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.7631710652718887,0.8595636103370913,0.6111111111111112,0.9077598828696926,0.7706422018348624,0.8759288478914646,0.92865,0.9907514371156456,0.9357798165137616,0.12,0.026969900001859,0.8348106444306577,,0.5171428571428571,0.5828571428571429,0.6232993197278912,3.2885714285714287,synthetic,4,1.0,50,50,independent synthetic generation,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3404332852526472,0.485689361495943,0.2763157894736842,0.5583173996175909,0.1866666666666666,0.4576271186440678,0.6776,0.942108948265052,0.8529411764705882,0.58,0.0283382999987225,0.3762092547195688,,0.4314285714285714,0.5714285714285714,0.5962721088435374,2.862857142857143,synthetic,4,1.0,50,50,independent synthetic generation,tcn,0.001,48.0,-1.0,100.0,100.0,0.0173370260745286,41.10224229999949,cuda,192.0,48.0,0.0328863157878993
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.5291465505909414,0.6700384695741431,0.4153005464480874,0.740484429065744,0.4316546762589928,0.6759433585504171,0.84765,0.9785128575969422,0.8507670850767085,0.24,0.0289544000006571,0.408969205022217,,0.7742857142857142,0.8857142857142857,0.8623095238095236,1.4257142857142855,synthetic,4,1.0,50,50,independent synthetic generation,usad,0.0005,256.0,64.0,99.0,100.0,0.052792515605688,1.6271453999979713,cuda,192.0,48.0,0.0329181578962832
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3685154859469431,0.6059903874877577,0.2022471910112359,0.7247278382581649,0.1785714285714285,0.4983277591973244,0.5333499999999999,0.9060023270996844,0.9124537607891492,0.82,0.0290639999984705,0.4087891285732256,,0.2228571428571428,0.3114285714285714,0.3941802721088435,4.622857142857143,synthetic,4,1.0,50,50,independent synthetic generation,gru,0.001,64.0,-1.0,40.0,50.0,0.9742361903190612,1.682614500001364,cuda,192.0,48.0,0.0362322807025824
statistical_flat,baseline,flat,logistic,train_f1,0.5814588498416297,0.7006167889901681,0.384180790960452,0.7601957585644372,0.6,0.771637966515753,0.7987,0.9719850049510176,0.8923076923076924,0.64,0.0150284000010287,0.2593422967100555,,0.1657142857142857,0.2714285714285714,0.3536360544217687,4.694285714285714,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5697652777275848,0.7332053413320805,0.3050847457627119,0.8149253731343283,0.5892857142857143,0.7646412740752364,0.7972,0.9714974398931177,0.8951406649616368,0.64,0.031135199998971,0.2217562640102244,,0.1657142857142857,0.2714285714285714,0.3536360544217687,4.694285714285714,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.644830659536542,0.7894533571004159,0.509090909090909,0.861764705882353,0.5636363636363636,0.7607525420042411,0.9093,0.9867881572512728,0.9272727272727272,0.26,0.0193153000000165,0.7875414466961821,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.6551612759511717,0.7997824408209332,0.5416666666666666,0.872093023255814,0.5517241379310345,0.7508305647840532,0.9092,0.9869886443967972,0.945273631840796,0.48,0.0331982999996398,0.2507927243110416,,0.1085714285714285,0.2257142857142857,0.3181326530612244,4.765714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.6832156913947297,0.8114379293424111,0.5192307692307693,0.8755490483162518,0.6548672566371682,0.8064828253507499,0.90605,0.9869123206675712,0.9371859296482412,0.46,0.0351872999999614,0.3098986814861927,,0.1657142857142857,0.2714285714285714,0.3536360544217687,4.694285714285714,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.7583838569080669,0.8560157024246997,0.5384615384615384,0.904831625183016,0.831858407079646,0.90656146179402,0.91425,0.9888139217532724,0.9396984924623116,0.44,0.035604599997896,0.2574674043868828,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6258941604305785,0.73801084864435,0.4736842105263157,0.7940691927512356,0.6099290780141844,0.7692617464273664,0.8684,0.9821611867534512,0.893048128342246,0.28,0.027617799998552,0.3603333987670279,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2884164654553254,0.4235315610923691,0.1849710982658959,0.4910891089108911,0.1891891891891892,0.4654642344742775,0.5449499999999999,0.9154007450375424,0.8060522696011004,0.68,0.0244239999992714,0.4703650282972451,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5394709696433834,0.7225586992828372,0.3793103448275862,0.8141025641025641,0.425,0.668380036478196,0.8272999999999999,0.9748277083504474,0.9081632653061223,0.56,0.0253615000001445,0.299332806266713,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.817071156073302,0.8941977768694507,0.6041666666666666,0.932761087267525,0.9142857142857144,0.9506680369989722,0.94525,0.9931220877309654,0.9527363184079602,0.42,0.0391939000001002,0.2969615028296076,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.8243354637034183,0.8933351889320673,0.6666666666666666,0.9278350515463918,0.8785046728971962,0.934750693273884,0.9466,0.993136008967666,0.9345549738219896,0.14,0.0260655000020051,0.8446740259713305,,0.5657142857142857,0.6142857142857143,0.656421768707483,3.145714285714286,synthetic,4,1.25,50,50,independent synthetic generation,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3512731116385059,0.486753242439094,0.304635761589404,0.5544933078393881,0.1946902654867256,0.4609164420485175,0.7087,0.9496012998143102,0.8598130841121495,0.54,0.0259774000005563,0.3726095020331497,,0.4428571428571428,0.5857142857142857,0.6062142857142857,2.8057142857142856,synthetic,4,1.25,50,50,independent synthetic generation,tcn,0.001,48.0,-1.0,100.0,100.0,0.0173370260745286,104.57913149999877,cuda,192.0,48.0,0.0415047368414091
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.582824837140552,0.7132906056687746,0.4508670520231214,0.7785234899328859,0.5190839694656488,0.7268145636098158,0.8812500000000001,0.9837721425028324,0.8693259972489684,0.22,0.0250468000012915,0.3786851694090816,,0.8285714285714286,0.92,0.8975034013605442,1.302857142857143,synthetic,4,1.25,50,50,independent synthetic generation,usad,0.0005,256.0,64.0,99.0,100.0,0.052792515605688,2.5879252000013366,cuda,192.0,48.0,0.0353280701746004
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3608325084901532,0.5907416378511481,0.196078431372549,0.7056962025316456,0.180722891566265,0.4998749687421855,0.5471,0.9100433917449644,0.8972431077694235,0.8,0.0288233999999647,0.4103391933612998,,0.2371428571428571,0.32,0.4041462585034014,4.577142857142857,synthetic,4,1.25,50,50,independent synthetic generation,gru,0.001,64.0,-1.0,40.0,50.0,0.9742361903190612,7.14619920000041,cuda,192.0,48.0,0.0783642105281551
statistical_flat,baseline,flat,logistic,train_f1,0.6412971531392584,0.7458169997643682,0.4210526315789473,0.7980769230769231,0.7047619047619048,0.8342175066312998,0.8207000000000001,0.9756656810345748,0.8929032258064517,0.58,0.0157227000017883,0.2671223277733208,,0.1714285714285714,0.2885714285714286,0.3633299319727891,4.582857142857143,synthetic,4,1.5,50,50,independent synthetic generation,,,,,,,,,,,,
